ord,date,HCHC,HCHP,TENSION,PAPP
14583,2017-05-23 20:59:41.708477,36465704,39731708,238,530
14584,2017-05-23 20:59:43.918562,36465704,39731708,238,530
14585,2017-05-23 20:59:46.128426,36465704,39731708,238,520
14586,2017-05-23 20:59:48.338936,36465705,39731708,238,530
14587,2017-05-23 20:59:50.549099,36465705,39731708,238,520
14588,2017-05-23 20:59:52.758940,36465705,39731708,237,520
14589,2017-05-23 20:59:54.969397,36465706,39731708,236,520
14590,2017-05-23 20:59:57.179265,36465706,39731708,236,530
14591,2017-05-23 20:59:59.389466,36465706,39731708,237,530
14592,2017-05-23 21:00:01.599886,36465707,39731708,237,520
14593,2017-05-23 21:00:03.809980,36465707,39731708,237,520
14594,2017-05-23 21:00:06.020086,36465707,39731708,237,520
14595,2017-05-23 21:00:08.229820,36465707,39731708,237,530
14596,2017-05-23 21:00:10.440389,36465708,39731708,237,530
14597,2017-05-23 21:00:12.650298,36465708,39731708,237,530
14598,2017-05-23 21:00:14.860555,36465708,39731708,237,530
14599,2017-05-23 21:00:17.070535,36465709,39731708,237,530
14600,2017-05-23 21:00:19.280680,36465709,39731708,237,520
14601,2017-05-23 21:00:21.490838,36465709,39731708,237,530
14602,2017-05-23 21:00:23.700693,36465710,39731708,237,540
14603,2017-05-23 21:00:25.911192,36465710,39731708,235,520
14604,2017-05-23 21:00:28.120954,36465710,39731708,237,530
14605,2017-05-23 21:00:30.331205,36465711,39731708,237,520
14606,2017-05-23 21:00:32.541036,36465711,39731708,237,520
14607,2017-05-23 21:00:34.751970,36465711,39731708,237,520
14608,2017-05-23 21:00:36.961717,36465711,39731708,237,520
14609,2017-05-23 21:00:39.171696,36465712,39731708,237,530
14610,2017-05-23 21:00:41.382259,36465712,39731708,237,530
14611,2017-05-23 21:00:43.592107,36465712,39731708,237,520
14612,2017-05-23 21:00:45.802450,36465713,39731708,238,530
14613,2017-05-23 21:00:48.011933,36465713,39731708,237,530
14614,2017-05-23 21:00:50.222434,36465713,39731708,237,520
14615,2017-05-23 21:00:52.432703,36465714,39731708,237,520
14616,2017-05-23 21:00:54.642455,36465714,39731708,237,540
14617,2017-05-23 21:00:56.852756,36465714,39731708,237,520
14618,2017-05-23 21:00:59.062595,36465714,39731708,237,530
14619,2017-05-23 21:01:01.273315,36465715,39731708,237,530
14620,2017-05-23 21:01:03.482784,36465715,39731708,237,520
14621,2017-05-23 21:01:05.693465,36465715,39731708,237,520
14622,2017-05-23 21:01:07.903450,36465716,39731708,237,520
14623,2017-05-23 21:01:10.113428,36465716,39731708,237,520
14624,2017-05-23 21:01:12.323831,36465716,39731708,237,520
14625,2017-05-23 21:01:14.533731,36465717,39731708,237,530
14626,2017-05-23 21:01:16.744035,36465717,39731708,237,530
14627,2017-05-23 21:01:18.953665,36465717,39731708,238,530
14628,2017-05-23 21:01:21.164215,36465718,39731708,237,530
14629,2017-05-23 21:01:23.374458,36465718,39731708,237,530
14630,2017-05-23 21:01:25.584181,36465718,39731708,235,520
14631,2017-05-23 21:01:27.794654,36465718,39731708,237,530
14632,2017-05-23 21:01:30.004339,36465719,39731708,237,520
14633,2017-05-23 21:01:32.215266,36465719,39731708,237,520
14634,2017-05-23 21:01:34.424937,36465719,39731708,237,520
14635,2017-05-23 21:01:36.635232,36465720,39731708,237,520
14636,2017-05-23 21:01:38.845224,36465720,39731708,237,530
14637,2017-05-23 21:01:41.055166,36465720,39731708,237,530
14638,2017-05-23 21:01:43.265427,36465721,39731708,237,530
14639,2017-05-23 21:01:45.475414,36465721,39731708,237,520
14640,2017-05-23 21:01:47.685543,36465721,39731708,237,520
14641,2017-05-23 21:01:49.895405,36465722,39731708,240,530
14642,2017-05-23 21:01:52.105942,36465722,39731708,240,530
14643,2017-05-23 21:01:54.316084,36465722,39731708,239,520
14644,2017-05-23 21:01:56.526021,36465723,39731708,239,530
14645,2017-05-23 21:01:58.736376,36465723,39731708,239,530
14646,2017-05-23 21:02:00.946139,36465723,39731708,239,540
14647,2017-05-23 21:02:03.156415,36465723,39731708,239,530
14648,2017-05-23 21:02:05.366869,36465724,39731708,240,530
14649,2017-05-23 21:02:07.577013,36465724,39731708,239,530
14650,2017-05-23 21:02:09.787066,36465724,39731708,239,530
14651,2017-05-23 21:02:11.996890,36465725,39731708,240,530
14652,2017-05-23 21:02:14.207373,36465725,39731708,239,520
14653,2017-05-23 21:02:16.417215,36465725,39731708,239,530
14654,2017-05-23 21:02:18.627799,36465726,39731708,240,530
14655,2017-05-23 21:02:20.837177,36465726,39731708,240,530
14656,2017-05-23 21:02:23.047679,36465726,39731708,239,530
14657,2017-05-23 21:02:25.257943,36465727,39731708,239,440
14658,2017-05-23 21:02:27.467670,36465727,39731708,240,440
14659,2017-05-23 21:02:29.678108,36465727,39731708,239,440
14660,2017-05-23 21:02:31.887997,36465727,39731708,239,430
14661,2017-05-23 21:02:34.098193,36465727,39731708,239,430
14662,2017-05-23 21:02:36.308047,36465728,39731708,239,430
14663,2017-05-23 21:02:38.518715,36465728,39731708,239,420
14664,2017-05-23 21:02:40.728794,36465728,39731708,239,440
14665,2017-05-23 21:02:42.938624,36465728,39731708,239,460
14666,2017-05-23 21:02:45.149080,36465729,39731708,240,430
14667,2017-05-23 21:02:47.358964,36465729,39731708,240,420
14668,2017-05-23 21:02:49.569561,36465729,39731708,240,420
14669,2017-05-23 21:02:51.779278,36465729,39731708,240,430
14670,2017-05-23 21:02:53.989624,36465730,39731708,239,420
14671,2017-05-23 21:02:56.199604,36465730,39731708,239,430
14672,2017-05-23 21:02:58.409446,36465730,39731708,239,420
14673,2017-05-23 21:03:00.619853,36465730,39731708,239,420
14674,2017-05-23 21:03:02.829660,36465731,39731708,239,420
14675,2017-05-23 21:03:05.045240,36465731,39731708,239,430
14676,2017-05-23 21:03:07.250357,36465731,39731708,239,420
14677,2017-05-23 21:03:09.460447,36465731,39731708,239,430
14678,2017-05-23 21:03:11.670416,36465732,39731708,239,430
14679,2017-05-23 21:03:13.880460,36465732,39731708,239,430
14680,2017-05-23 21:03:16.090812,36465732,39731708,239,430
14681,2017-05-23 21:03:18.300853,36465732,39731708,239,420
14682,2017-05-23 21:03:20.510798,36465733,39731708,239,420
14683,2017-05-23 21:03:22.720683,36465733,39731708,239,430
14684,2017-05-23 21:03:24.931184,36465733,39731708,239,420
14685,2017-05-23 21:03:27.141441,36465733,39731708,239,430
14686,2017-05-23 21:03:29.351272,36465734,39731708,239,430
14687,2017-05-23 21:03:31.561470,36465734,39731708,239,430
14688,2017-05-23 21:03:33.771327,36465734,39731708,239,420
14689,2017-05-23 21:03:35.982304,36465734,39731708,239,430
14690,2017-05-23 21:03:38.191925,36465734,39731708,239,430
14691,2017-05-23 21:03:40.402232,36465735,39731708,240,420
14692,2017-05-23 21:03:42.612200,36465735,39731708,239,430
14693,2017-05-23 21:03:44.822040,36465735,39731708,239,420
14694,2017-05-23 21:03:47.032749,36465735,39731708,239,430
14695,2017-05-23 21:03:49.242245,36465736,39731708,240,420
14696,2017-05-23 21:03:51.452519,36465736,39731708,239,430
14697,2017-05-23 21:03:53.662824,36465736,39731708,239,420
14698,2017-05-23 21:03:55.872981,36465736,39731708,239,430
14699,2017-05-23 21:03:58.083233,36465737,39731708,240,430
14700,2017-05-23 21:04:00.292957,36465737,39731708,239,420
14701,2017-05-23 21:04:02.503276,36465737,39731708,239,420
14702,2017-05-23 21:04:04.713160,36465737,39731708,239,420
14703,2017-05-23 21:04:06.923505,36465738,39731708,240,420
14704,2017-05-23 21:04:09.133714,36465738,39731708,240,430
14705,2017-05-23 21:04:11.344029,36465738,39731708,240,420
14706,2017-05-23 21:04:13.554050,36465738,39731708,240,440
14707,2017-05-23 21:04:15.763908,36465739,39731708,240,430
14708,2017-05-23 21:04:17.974456,36465739,39731708,240,420
14709,2017-05-23 21:04:20.184470,36465739,39731708,240,430
14710,2017-05-23 21:04:22.394706,36465739,39731708,240,430
14711,2017-05-23 21:04:24.604676,36465740,39731708,240,430
14712,2017-05-23 21:04:26.814838,36465740,39731708,240,430
14713,2017-05-23 21:04:29.024945,36465740,39731708,240,430
14714,2017-05-23 21:04:31.235016,36465740,39731708,240,420
14715,2017-05-23 21:04:33.445228,36465741,39731708,240,430
14716,2017-05-23 21:04:35.655078,36465741,39731708,240,430
14717,2017-05-23 21:04:37.865424,36465741,39731708,240,430
14718,2017-05-23 21:04:40.075892,36465741,39731708,240,430
14719,2017-05-23 21:04:42.286273,36465742,39731708,240,430
14720,2017-05-23 21:04:44.495953,36465742,39731708,240,430
14721,2017-05-23 21:04:46.705973,36465742,39731708,240,430
14722,2017-05-23 21:04:48.916395,36465742,39731708,240,430
14723,2017-05-23 21:04:51.126220,36465742,39731708,240,430
14724,2017-05-23 21:04:53.336379,36465743,39731708,240,430
14725,2017-05-23 21:04:55.546225,36465743,39731708,238,420
14726,2017-05-23 21:04:57.757091,36465743,39731708,240,430
14727,2017-05-23 21:04:59.966930,36465743,39731708,240,430
14728,2017-05-23 21:05:02.176947,36465744,39731708,240,430
14729,2017-05-23 21:05:04.387296,36465744,39731708,240,430
14730,2017-05-23 21:05:06.597129,36465744,39731708,240,430
14731,2017-05-23 21:05:08.807348,36465744,39731708,240,430
14732,2017-05-23 21:05:11.017205,36465745,39731708,240,430
14733,2017-05-23 21:05:13.227913,36465745,39731708,240,430
14734,2017-05-23 21:05:15.437973,36465745,39731708,240,430
14735,2017-05-23 21:05:17.647869,36465745,39731708,240,430
14736,2017-05-23 21:05:19.858287,36465746,39731708,240,430
14737,2017-05-23 21:05:22.068195,36465746,39731708,240,430
14738,2017-05-23 21:05:24.278295,36465746,39731708,240,420
14739,2017-05-23 21:05:26.488576,36465746,39731708,238,420
14740,2017-05-23 21:05:28.698734,36465747,39731708,240,420
14741,2017-05-23 21:05:30.908998,36465747,39731708,240,430
14742,2017-05-23 21:05:33.118824,36465747,39731708,240,430
14743,2017-05-23 21:05:35.329035,36465747,39731708,240,430
14744,2017-05-23 21:05:37.539036,36465748,39731708,240,420
14745,2017-05-23 21:05:39.749287,36465748,39731708,240,420
14746,2017-05-23 21:05:41.959181,36465748,39731708,240,430
14747,2017-05-23 21:05:44.169831,36465748,39731708,240,430
14748,2017-05-23 21:05:46.379840,36465749,39731708,240,430
14749,2017-05-23 21:05:48.589830,36465749,39731708,240,420
14750,2017-05-23 21:05:50.800414,36465749,39731708,240,430
14751,2017-05-23 21:05:53.010104,36465749,39731708,240,430
14752,2017-05-23 21:05:55.220671,36465750,39731708,239,420
14753,2017-05-23 21:05:57.430567,36465750,39731708,240,430
14754,2017-05-23 21:05:59.640643,36465750,39731708,241,430
14755,2017-05-23 21:06:01.850901,36465750,39731708,241,430
14756,2017-05-23 21:06:04.060630,36465751,39731708,241,430
14757,2017-05-23 21:06:06.271131,36465751,39731708,241,430
14758,2017-05-23 21:06:08.480845,36465751,39731708,241,430
14759,2017-05-23 21:06:10.691593,36465751,39731708,241,430
14760,2017-05-23 21:06:12.901081,36465752,39731708,240,430
14761,2017-05-23 21:06:15.111733,36465752,39731708,240,430
14762,2017-05-23 21:06:17.321753,36465752,39731708,240,430
14763,2017-05-23 21:06:19.531687,36465752,39731708,241,430
14764,2017-05-23 21:06:21.742328,36465753,39731708,241,420
14765,2017-05-23 21:06:23.952031,36465753,39731708,240,420
14766,2017-05-23 21:06:26.162525,36465753,39731708,240,420
14767,2017-05-23 21:06:28.372022,36465753,39731708,240,430
14768,2017-05-23 21:06:30.582706,36465754,39731708,240,430
14769,2017-05-23 21:06:32.792851,36465754,39731708,240,430
14770,2017-05-23 21:06:35.002666,36465754,39731708,240,430
14771,2017-05-23 21:06:37.212920,36465754,39731708,240,430
14772,2017-05-23 21:06:39.422899,36465755,39731708,240,430
14773,2017-05-23 21:06:41.633120,36465755,39731708,240,420
14774,2017-05-23 21:06:43.843532,36465755,39731708,240,430
14775,2017-05-23 21:06:46.053656,36465755,39731708,240,430
14776,2017-05-23 21:06:48.263762,36465756,39731708,241,430
14777,2017-05-23 21:06:50.473531,36465756,39731708,241,430
14778,2017-05-23 21:06:52.684178,36465756,39731708,240,430
14779,2017-05-23 21:06:54.894131,36465756,39731708,241,420
14780,2017-05-23 21:06:57.104062,36465756,39731708,240,420
14781,2017-05-23 21:06:59.313954,36465757,39731708,241,430
14782,2017-05-23 21:07:01.524497,36465757,39731708,240,420
14783,2017-05-23 21:07:03.734654,36465757,39731708,241,430
14784,2017-05-23 21:07:05.944515,36465757,39731708,240,430
14785,2017-05-23 21:07:08.154796,36465758,39731708,241,430
14786,2017-05-23 21:07:10.364652,36465758,39731708,240,430
14787,2017-05-23 21:07:12.575014,36465758,39731708,240,430
14788,2017-05-23 21:07:14.784910,36465758,39731708,240,430
14789,2017-05-23 21:07:16.995635,36465759,39731708,241,430
14790,2017-05-23 21:07:19.205709,36465759,39731708,241,430
14791,2017-05-23 21:07:21.415463,36465759,39731708,241,430
14792,2017-05-23 21:07:23.625954,36465759,39731708,240,430
14793,2017-05-23 21:07:25.835849,36465760,39731708,240,430
14794,2017-05-23 21:07:28.045953,36465760,39731708,241,430
14795,2017-05-23 21:07:30.255874,36465760,39731708,237,410
14796,2017-05-23 21:07:32.466393,36465760,39731708,237,410
14797,2017-05-23 21:07:34.676531,36465761,39731708,237,420
14798,2017-05-23 21:07:36.886481,36465761,39731708,237,420
14799,2017-05-23 21:07:39.096849,36465761,39731708,237,420
14800,2017-05-23 21:07:41.306755,36465761,39731708,237,420
14801,2017-05-23 21:07:43.517496,36465762,39731708,237,420
14802,2017-05-23 21:07:45.727190,36465762,39731708,237,420
14803,2017-05-23 21:07:47.937736,36465762,39731708,237,420
14804,2017-05-23 21:07:50.147583,36465762,39731708,237,410
14805,2017-05-23 21:07:52.357444,36465763,39731708,237,420
14806,2017-05-23 21:07:54.567903,36465763,39731708,237,410
14807,2017-05-23 21:07:56.777750,36465763,39731708,237,410
14808,2017-05-23 21:07:58.988128,36465763,39731708,237,410
14809,2017-05-23 21:08:01.198400,36465763,39731708,236,420
14810,2017-05-23 21:08:03.408499,36465764,39731708,237,420
14811,2017-05-23 21:08:05.618530,36465764,39731708,237,420
14812,2017-05-23 21:08:07.828424,36465764,39731708,237,420
14813,2017-05-23 21:08:10.038731,36465764,39731708,237,420
14814,2017-05-23 21:08:12.248603,36465765,39731708,237,420
14815,2017-05-23 21:08:14.459213,36465765,39731708,237,410
14816,2017-05-23 21:08:16.668696,36465765,39731708,237,420
14817,2017-05-23 21:08:18.879635,36465765,39731708,237,420
14818,2017-05-23 21:08:21.089403,36465766,39731708,237,410
14819,2017-05-23 21:08:23.299374,36465766,39731708,236,410
14820,2017-05-23 21:08:25.509630,36465766,39731708,237,420
14821,2017-05-23 21:08:27.719822,36465766,39731708,236,420
14822,2017-05-23 21:08:29.929874,36465767,39731708,236,420
14823,2017-05-23 21:08:32.139847,36465767,39731708,236,420
14824,2017-05-23 21:08:34.350221,36465767,39731708,237,410
14825,2017-05-23 21:08:36.560437,36465767,39731708,237,420
14826,2017-05-23 21:08:38.770218,36465768,39731708,237,420
14827,2017-05-23 21:08:40.980534,36465768,39731708,236,410
14828,2017-05-23 21:08:43.190390,36465768,39731708,237,420
14829,2017-05-23 21:08:45.401167,36465768,39731708,237,410
14830,2017-05-23 21:08:47.610580,36465768,39731708,237,420
14831,2017-05-23 21:08:49.826047,36465769,39731708,236,410
14832,2017-05-23 21:08:52.031255,36465769,39731708,237,420
14833,2017-05-23 21:08:54.241275,36465769,39731708,237,430
14834,2017-05-23 21:08:56.451693,36465769,39731708,237,420
14835,2017-05-23 21:08:58.661591,36465770,39731708,237,420
14836,2017-05-23 21:09:00.871686,36465770,39731708,237,420
14837,2017-05-23 21:09:03.081549,36465770,39731708,237,420
14838,2017-05-23 21:09:05.292103,36465770,39731708,237,420
14839,2017-05-23 21:09:07.502354,36465771,39731708,237,420
14840,2017-05-23 21:09:09.712121,36465771,39731708,237,420
14841,2017-05-23 21:09:11.922510,36465771,39731708,237,420
14842,2017-05-23 21:09:14.132254,36465771,39731708,237,420
14843,2017-05-23 21:09:16.342625,36465772,39731708,237,410
14844,2017-05-23 21:09:18.552531,36465772,39731708,237,420
14845,2017-05-23 21:09:20.763148,36465772,39731708,237,420
14846,2017-05-23 21:09:22.973196,36465772,39731708,237,420
14847,2017-05-23 21:09:25.183143,36465772,39731708,236,420
14848,2017-05-23 21:09:27.393399,36465773,39731708,236,410
14849,2017-05-23 21:09:29.603605,36465773,39731708,236,410
14850,2017-05-23 21:09:31.813838,36465773,39731708,236,410
14851,2017-05-23 21:09:34.023919,36465773,39731708,236,420
14852,2017-05-23 21:09:36.234120,36465774,39731708,236,420
14853,2017-05-23 21:09:38.444102,36465774,39731708,236,420
14854,2017-05-23 21:09:40.653982,36465774,39731708,236,410
14855,2017-05-23 21:09:42.864295,36465774,39731708,236,420
14856,2017-05-23 21:09:45.074131,36465775,39731708,236,410
14857,2017-05-23 21:09:47.284493,36465775,39731708,236,410
14858,2017-05-23 21:09:49.494412,36465775,39731708,236,410
14859,2017-05-23 21:09:51.705149,36465775,39731708,236,410
14860,2017-05-23 21:09:53.915088,36465776,39731708,236,420
14861,2017-05-23 21:09:56.124914,36465776,39731708,236,410
14862,2017-05-23 21:09:58.335649,36465776,39731708,236,410
14863,2017-05-23 21:10:00.545132,36465776,39731708,236,410
14864,2017-05-23 21:10:02.755964,36465777,39731708,236,420
14865,2017-05-23 21:10:04.965721,36465777,39731708,236,410
14866,2017-05-23 21:10:07.175921,36465777,39731708,236,410
14867,2017-05-23 21:10:09.386109,36465777,39731708,236,420
14868,2017-05-23 21:10:11.595849,36465778,39731708,236,410
14869,2017-05-23 21:10:13.806321,36465778,39731708,236,420
14870,2017-05-23 21:10:16.016180,36465778,39731708,235,410
14871,2017-05-23 21:10:18.226424,36465778,39731708,235,410
14872,2017-05-23 21:10:20.436304,36465779,39731708,235,420
14873,2017-05-23 21:10:22.646952,36465779,39731708,235,410
14874,2017-05-23 21:10:24.856941,36465779,39731708,235,410
14875,2017-05-23 21:10:27.067168,36465779,39731708,235,420
14876,2017-05-23 21:10:29.277524,36465780,39731708,235,420
14877,2017-05-23 21:10:31.487434,36465780,39731708,235,420
14878,2017-05-23 21:10:33.697601,36465780,39731708,236,410
14879,2017-05-23 21:10:35.907861,36465780,39731708,236,420
14880,2017-05-23 21:10:38.118044,36465780,39731708,236,420
14881,2017-05-23 21:10:40.327890,36465781,39731708,236,420
14882,2017-05-23 21:10:42.537806,36465781,39731708,236,420
14883,2017-05-23 21:10:44.748117,36465781,39731708,236,420
14884,2017-05-23 21:10:46.957952,36465781,39731708,236,420
14885,2017-05-23 21:10:49.168293,36465782,39731708,235,420
14886,2017-05-23 21:10:51.378189,36465782,39731708,235,410
14887,2017-05-23 21:10:53.588813,36465782,39731708,235,410
14888,2017-05-23 21:10:55.798864,36465782,39731708,233,410
14889,2017-05-23 21:10:58.008884,36465783,39731708,235,420
14890,2017-05-23 21:11:00.219405,36465783,39731708,236,410
14891,2017-05-23 21:11:02.429138,36465783,39731708,235,410
14892,2017-05-23 21:11:04.639634,36465783,39731708,236,420
14893,2017-05-23 21:11:06.849125,36465783,39731708,236,420
14894,2017-05-23 21:11:09.059801,36465784,39731708,236,410
14895,2017-05-23 21:11:11.269804,36465784,39731708,236,420
